StateDesc,CountyName,FOODINSECU_CrudePrev,BPHIGH_CrudePrev,DEPRESSION_CrudePrev,DIABETES_CrudePrev
Indiana,Pike,12.8,38.8,24.5,13.4
Indiana,Porter,11.3625,34.6625,22.65,11.355
Indiana,Posey,10.1,36.642857142857146,23.314285714285713,12.557142857142859
Indiana,Pulaski,13.175,39.925000000000004,24.4,14.15
Indiana,Putnam,11.777777777777779,35.72222222222222,24.77777777777778,12.066666666666666
Indiana,Randolph,13.3625,39.0875,24.55,13.675
Indiana,Ripley,10.928571428571429,37.614285714285714,24.457142857142856,12.385714285714286
Indiana,Rush,14.02,38.660000000000004,25.72,13.98
Indiana,Scott,17.0,38.46,26.619999999999997,13.780000000000001
Indiana,Shelby,13.2,35.81,25.23,13.0
Indiana,Spencer,11.5,37.516666666666666,23.849999999999998,13.216666666666667
Indiana,St. Joseph,17.662195121951218,35.49268292682927,25.453658536585365,13.569512195121952
Indiana,Starke,14.9,39.98571428571428,25.3,14.428571428571429
Indiana,Steuben,11.333333333333334,37.400000000000006,23.755555555555556,13.022222222222222
Indiana,Sullivan,14.3875,39.7,24.525,13.6125
Indiana,Switzerland,14.633333333333333,39.36666666666667,25.53333333333333,13.833333333333334
Indiana,Tippecanoe,15.72325581395349,28.651162790697676,25.87906976744186,10.299999999999999
Indiana,Tipton,11.4,38.2,24.54,12.88
Indiana,Union,11.0,37.5,24.45,12.899999999999999
Indiana,Vanderburgh,16.437037037037037,37.351851851851855,25.32962962962963,13.15925925925926
Indiana,Vermillion,12.059999999999999,39.42,25.580000000000002,13.7
Indiana,Vigo,18.51875,35.4125,27.5375,13.58125
Indiana,Wabash,12.725,39.2,23.85,13.5625
Indiana,Warren,11.433333333333332,38.76666666666667,23.933333333333334,13.066666666666668
Indiana,Warrick,9.0,34.525,22.94375,11.60625
Indiana,Washington,15.0,39.642857142857146,26.771428571428572,13.671428571428573
Indiana,Wayne,15.072222222222223,41.68333333333333,24.461111111111112,14.422222222222224
Indiana,Wells,11.242857142857144,36.08571428571428,23.400000000000002,12.5
Indiana,White,11.544444444444444,39.05555555555556,24.1,13.344444444444443
Indiana,Whitley,10.825,35.4,24.1875,11.7875
Iowa,Adair,10.4,35.233333333333334,18.400000000000002,13.066666666666668
Iowa,Adams,9.3,36.25,18.4,12.899999999999999
Iowa,Allamakee,10.74,34.96,17.52,12.84
Iowa,Appanoose,12.120000000000001,38.58,19.2,14.36
Iowa,Audubon,9.566666666666668,36.56666666666666,18.566666666666666,13.066666666666668
Iowa,Benton,9.157142857142857,34.07142857142857,19.82857142857143,12.057142857142859
Iowa,Black Hawk,15.520512820512819,32.11538461538461,20.141025641025642,12.264102564102565
Iowa,Boone,8.957142857142857,32.785714285714285,18.214285714285715,11.585714285714285
Iowa,Bremer,8.525,31.0625,18.875,10.975
Iowa,Buchanan,9.666666666666666,32.516666666666666,19.099999999999998,11.6
Iowa,Buena Vista,13.450000000000001,30.28333333333333,16.883333333333333,12.4
Iowa,Butler,10.02,35.82,17.98,13.2
Iowa,Calhoun,9.35,35.8,18.125,12.45
Iowa,Carroll,9.25,33.75,19.366666666666667,12.316666666666668
Iowa,Cass,11.68,37.46,19.479999999999997,13.66
Iowa,Cedar,8.6,33.3,19.22,11.92
Iowa,Cerro Gordo,10.025,33.475,19.099999999999998,12.758333333333333
Iowa,Cherokee,10.32,36.96,17.6,13.040000000000001
Iowa,Chickasaw,9.85,34.8,17.975,11.675
Iowa,Clarke,13.666666666666666,34.233333333333334,18.5,13.666666666666666
Iowa,Clay,9.379999999999999,34.2,17.56,12.14
Iowa,Clayton,11.183333333333332,38.050000000000004,17.95,13.716666666666667
Iowa,Clinton,12.058333333333332,34.675000000000004,19.041666666666668,12.666666666666666
Iowa,Crawford,13.799999999999999,35.449999999999996,17.966666666666665,13.633333333333333
Iowa,Dallas,8.11578947368421,26.01578947368421,17.610526315789475,8.821052631578947
Iowa,Davis,11.5,32.45,19.95,11.95
Iowa,Decatur,11.933333333333332,34.300000000000004,19.099999999999998,12.766666666666666
Iowa,Delaware,8.975,33.0,17.900000000000002,12.0
Iowa,Des Moines,12.409090909090908,35.00909090909091,19.60909090909091,13.19090909090909
Iowa,Dickinson,7.616666666666667,35.11666666666667,17.283333333333335,12.1
Iowa,Dubuque,10.544444444444444,28.762962962962963,18.8,10.881481481481481
Iowa,Emmet,10.9,36.075,18.625,13.35
Iowa,Fayette,11.1,36.24285714285714,18.914285714285715,13.342857142857143
Iowa,Floyd,10.459999999999999,34.54,18.619999999999997,12.819999999999999
Iowa,Franklin,12.299999999999999,34.699999999999996,18.666666666666668,13.199999999999998
Iowa,Fremont,9.799999999999999,36.13333333333333,18.2,13.066666666666668
Iowa,Greene,10.75,34.675,18.55,13.1
Iowa,Grundy,7.425,32.8,18.175,11.1
Iowa,Guthrie,9.0,35.166666666666664,17.96666666666667,12.733333333333334
Iowa,Hamilton,10.24,33.88,17.8,12.080000000000002
Iowa,Hancock,9.55,34.575,17.9,12.675
Iowa,Hardin,10.0,34.65,18.366666666666667,12.9
Iowa,Harrison,9.6,34.5,18.259999999999998,12.64
Iowa,Henry,10.48,33.64,18.2,11.7
Iowa,Howard,9.700000000000001,34.96666666666667,18.566666666666666,12.5
Iowa,Humboldt,11.175,36.35,19.45,13.6
Iowa,Ida,10.1,34.0,18.3,13.366666666666667
Iowa,Iowa,9.225,32.875,18.525,11.65
Iowa,Jackson,10.85,34.86666666666667,20.65,13.683333333333332
Iowa,Jasper,12.52,33.7,18.419999999999998,12.26
Iowa,Jefferson,11.24,36.260000000000005,18.52,13.16
Iowa,Johnson,11.908333333333333,23.558333333333334,20.805555555555557,8.411111111111111
Iowa,Jones,10.671428571428573,35.05714285714286,18.385714285714283,12.657142857142857
Iowa,Keokuk,10.925,36.099999999999994,18.95,13.675
Iowa,Kossuth,10.016666666666667,36.28333333333333,18.2,13.533333333333333
Iowa,Lee,12.036363636363637,35.627272727272725,19.263636363636365,13.390909090909092
Iowa,Linn,10.957407407407409,31.87037037037037,22.01851851851852,11.846296296296297
Iowa,Louisa,12.133333333333333,33.93333333333333,18.099999999999998,12.866666666666667
Iowa,Lucas,13.125,35.625,19.525,14.2
Iowa,Lyon,9.166666666666666,31.133333333333336,18.099999999999998,11.1
Iowa,Madison,7.45,30.8,18.15,10.625
Iowa,Mahaska,10.985714285714286,32.457142857142856,19.75714285714286,12.042857142857143
Iowa,Marion,8.620000000000001,32.07,18.79,10.83
Iowa,Marshall,13.563636363636363,32.29090909090909,18.072727272727274,12.454545454545455
Iowa,Mills,8.72,31.78,19.0,11.88
Iowa,Mitchell,9.700000000000001,33.733333333333334,19.433333333333334,12.6
Iowa,Monona,10.575,36.075,18.65,13.425
Iowa,Monroe,9.266666666666667,34.4,18.866666666666667,12.4
Iowa,Montgomery,11.225,36.3,19.225,13.525
Iowa,Muscatine,13.180000000000001,31.589999999999996,19.32,12.27
Iowa,O'Brien,11.375,33.1,18.299999999999997,13.075
Iowa,Osceola,12.0,33.7,18.9,12.95
Iowa,Page,11.216666666666667,37.43333333333334,18.0,13.416666666666666
Iowa,Palo Alto,8.975,36.125,18.55,12.575
Iowa,Plymouth,9.1,33.016666666666666,18.400000000000002,11.033333333333333
Iowa,Pocahontas,10.5,36.9,18.466666666666665,13.200000000000001
Iowa,Polk,12.45045045045045,30.449549549549552,19.924324324324324,10.654054054054054
Iowa,Pottawattamie,12.379999999999999,33.46333333333333,20.69,12.65
Iowa,Poweshiek,9.3,33.54,19.22,11.74
Iowa,Ringgold,9.25,37.8,18.75,13.65
Iowa,Sac,9.375,34.45,17.725,12.6
Iowa,Scott,12.427083333333334,32.93958333333333,19.095833333333335,11.552083333333334
Iowa,Shelby,9.725,33.225,17.875,12.55
Iowa,Sioux,9.144444444444444,26.555555555555557,17.544444444444444,9.433333333333334
Iowa,Story,10.644444444444444,24.52592592592593,19.94074074074074,7.862962962962963
Iowa,Tama,13.516666666666666,33.516666666666666,18.716666666666665,13.766666666666666
Iowa,Taylor,10.0,35.233333333333334,18.933333333333334,13.666666666666666
Iowa,Union,9.975,34.0,18.625,11.35
Iowa,Van Buren,12.5,37.150000000000006,19.6,14.8
Iowa,Wapello,15.663636363636364,34.79090909090909,18.80909090909091,14.136363636363637
Iowa,Warren,8.035714285714286,29.314285714285713,19.178571428571427,10.207142857142857
Iowa,Washington,9.950000000000001,31.266666666666666,18.633333333333333,11.899999999999999
Iowa,Wayne,10.866666666666667,34.96666666666667,19.46666666666667,12.766666666666666
Iowa,Webster,11.792307692307693,33.815384615384616,18.73076923076923,12.53076923076923
Iowa,Winnebago,9.0,32.666666666666664,18.0,11.866666666666667
Iowa,Winneshiek,8.1,31.78,17.580000000000002,11.14
Iowa,Woodbury,15.25357142857143,31.349999999999998,19.785714285714285,12.932142857142859
Iowa,Worth,9.766666666666667,32.4,18.566666666666666,12.5
Iowa,Wright,12.2,34.519999999999996,18.8,13.48
Kansas,Allen,11.879999999999999,39.56,20.759999999999998,12.940000000000001
Kansas,Anderson,13.5,40.4,20.6,14.5
Kansas,Atchison,13.9,36.96,22.46,11.74
Kansas,Barber,12.350000000000001,41.15,19.6,14.850000000000001
Kansas,Barton,13.775,40.2125,19.6625,13.8125
Kansas,Bourbon,12.360000000000001,38.04,20.7,12.919999999999998
Kansas,Brown,12.5,41.63333333333333,19.7,14.133333333333333
Kansas,Butler,9.773684210526316,36.04736842105263,20.394736842105264,11.310526315789474
Kansas,Chase,12.9,39.9,19.1,14.4
Kansas,Chautauqua,13.7,43.7,20.0,16.0
Kansas,Cherokee,13.466666666666667,41.43333333333334,21.46666666666667,14.1
Kansas,Cheyenne,13.9,41.2,19.2,14.4
Kansas,Clark,9.9,37.2,19.3,12.9
Kansas,Clay,9.4,40.9,19.450000000000003,13.05
Kansas,Cloud,11.2,38.175,20.575,13.55
Kansas,Coffey,11.433333333333332,39.36666666666667,20.2,13.733333333333334
Kansas,Comanche,9.3,39.6,19.1,13.2
Kansas,Cowley,13.763636363636364,41.52727272727273,20.063636363636363,13.4
Kansas,Crawford,14.391666666666666,33.93333333333333,22.308333333333334,11.608333333333334
Kansas,Decatur,10.2,43.0,18.6,14.2
Kansas,Dickinson,10.049999999999999,36.86666666666667,20.083333333333332,12.700000000000001
Kansas,Doniphan,11.433333333333332,37.63333333333333,20.599999999999998,12.166666666666666
Kansas,Douglas,11.603703703703705,26.41111111111111,22.951851851851853,9.040740740740741
Kansas,Edwards,13.2,39.6,19.05,15.05
Kansas,Elk,13.4,46.3,19.8,16.8
Kansas,Ellis,11.425,29.9,20.775,9.9625
Kansas,Ellsworth,11.149999999999999,40.1,18.65,13.850000000000001
Kansas,Finney,20.25,32.925,19.05,13.775
Kansas,Ford,18.811111111111114,34.666666666666664,18.98888888888889,12.944444444444445
Kansas,Franklin,11.533333333333333,36.699999999999996,20.833333333333332,12.0
Kansas,Geary,17.681818181818183,32.06363636363636,21.663636363636364,10.536363636363637
Kansas,Gove,10.4,39.4,18.9,12.8
Kansas,Graham,12.4,43.8,19.0,15.7
Kansas,Grant,13.7,31.799999999999997,17.9,12.05
Kansas,Gray,12.8,35.25,19.6,12.1
Kansas,Greeley,9.5,38.5,18.0,11.6
Kansas,Greenwood,12.266666666666666,42.06666666666667,19.666666666666668,15.433333333333332
Kansas,Hamilton,15.3,33.2,18.3,12.3
Kansas,Harper,15.533333333333331,43.03333333333333,19.599999999999998,15.933333333333332
Kansas,Harvey,11.071428571428571,38.51428571428572,20.357142857142858,12.114285714285714
Kansas,Haskell,15.5,33.7,20.5,13.1
Kansas,Hodgeman,8.6,38.0,18.4,12.3
Kansas,Jackson,11.566666666666668,39.4,19.8,13.300000000000002
Kansas,Jefferson,8.95,37.1,18.95,12.225
Kansas,Jewell,12.3,43.8,19.5,16.1
Kansas,Johnson,7.560402684563758,29.820134228187918,18.16308724832215,9.411409395973154
Kansas,Kearny,18.8,35.4,20.3,14.2
Kansas,Kingman,9.799999999999999,39.5,20.166666666666668,13.4
Kansas,Kiowa,9.7,36.5,19.8,12.2
Kansas,Labette,14.225,39.8,20.7125,14.25
Kansas,Lane,10.1,42.1,19.2,14.2
Kansas,Leavenworth,10.76842105263158,35.28421052631579,20.089473684210525,11.515789473684212
Kansas,Lincoln,11.1,41.5,19.3,14.3
Kansas,Linn,10.9,39.56666666666667,19.666666666666668,14.133333333333335
Kansas,Logan,11.7,39.0,20.2,13.2
Kansas,Lyon,14.666666666666666,31.808333333333334,19.883333333333333,11.141666666666666
Kansas,Marion,10.175,39.275,19.075,13.1
Kansas,Marshall,10.675,38.95,19.275,13.525
Kansas,McPherson,9.314285714285715,34.528571428571425,19.75714285714286,11.257142857142856
Kansas,Meade,11.85,37.0,18.8,12.55
Kansas,Miami,8.7125,33.5625,19.075,11.2875
Kansas,Mitchell,10.4,42.2,19.15,14.2
Kansas,Montgomery,17.333333333333332,40.800000000000004,19.400000000000002,14.299999999999999
Kansas,Morris,9.45,39.0,18.75,13.6
Kansas,Morton,14.1,39.8,19.6,13.4
Kansas,Nemaha,9.366666666666667,37.333333333333336,18.7,11.733333333333334
Kansas,Neosho,12.34,36.86,20.96,13.38
Kansas,Ness,10.9,40.4,18.5,14.9
Kansas,Norton,12.2,36.2,18.6,12.7
Kansas,Osage,10.459999999999999,40.28,19.5,13.180000000000001
Kansas,Osborne,10.3,42.1,18.8,14.2
Kansas,Ottawa,10.6,38.849999999999994,19.65,12.55
Kansas,Pawnee,10.9,38.55,19.25,12.85
Kansas,Phillips,11.733333333333334,40.800000000000004,19.333333333333332,14.4
Kansas,Pottawatomie,8.52,33.760000000000005,19.64,10.34
Kansas,Pratt,10.6,38.06666666666666,19.2,12.266666666666666
Kansas,Rawlins,11.5,43.0,19.6,15.5
Kansas,Reno,13.523529411764706,40.43529411764706,20.788235294117648,13.311764705882354
Kansas,Republic,10.1,42.76666666666667,19.0,13.933333333333332
Kansas,Rice,11.233333333333334,37.36666666666667,19.033333333333335,12.833333333333334
Kansas,Riley,14.5875,23.31875,21.49375,7.51875
Kansas,Rooks,9.850000000000001,40.15,18.85,12.25
Kansas,Rush,11.5,41.1,19.0,14.3
Kansas,Russell,12.55,41.400000000000006,20.1,14.399999999999999
Kansas,Saline,14.084615384615384,39.74615384615385,21.184615384615384,13.36153846153846
Kansas,Scott,13.4,36.6,20.4,13.8
Kansas,Sedgwick,16.615555555555556,35.10592592592593,20.424444444444447,12.776296296296296
Kansas,Seward,25.5,32.22,19.22,13.940000000000001
Kansas,Shawnee,13.902173913043478,38.1695652173913,21.928260869565218,14.045652173913044
Kansas,Sheridan,9.1,38.4,18.5,12.6
Kansas,Sherman,10.05,36.5,20.1,12.85
Kansas,Smith,9.25,42.150000000000006,18.0,14.1
Kansas,Stafford,11.899999999999999,40.2,19.1,13.75
Kansas,Stanton,17.7,36.9,18.9,14.2
Kansas,Stevens,16.25,35.55,19.55,14.05
Kansas,Sumner,11.683333333333332,39.61666666666667,19.65,13.899999999999999
Kansas,Thomas,9.55,35.3,19.2,11.3
Kansas,Trego,8.0,39.3,19.0,13.6
Kansas,Wabaunsee,9.0,37.6,18.5,11.9
Kansas,Wallace,10.1,38.8,20.3,14.1
Kansas,Washington,9.75,40.0,19.45,13.0
Kansas,Wichita,13.6,38.5,19.5,14.5
Kansas,Wilson,13.275,41.05,20.25,14.475
Kansas,Woodson,11.4,41.1,19.6,14.3
Kansas,Wyandotte,23.74655172413793,39.31551724137931,18.525862068965516,16.017241379310345
Kentucky,Adair,18.042857142857144,42.3,27.62857142857143,15.585714285714285
Kentucky,Allen,15.983333333333334,41.71666666666667,27.933333333333334,14.6
Kentucky,Anderson,12.933333333333332,38.03333333333333,26.616666666666664,13.683333333333332
Kentucky,Ballard,14.266666666666666,42.93333333333334,27.5,15.166666666666666
Kentucky,Barren,19.661538461538463,44.2,27.715384615384615,15.346153846153847
Kentucky,Bath,19.05,42.075,27.875,15.55
Kentucky,Bell,23.711111111111112,46.46666666666667,29.06666666666667,17.444444444444443
Kentucky,Boone,12.17,35.53,25.509999999999998,11.806666666666667
Kentucky,Bourbon,18.0625,40.7375,27.0875,15.3625
Kentucky,Boyd,16.0,41.22666666666667,27.926666666666666,15.2
Kentucky,Boyle,16.571428571428573,38.74285714285714,26.585714285714285,14.014285714285714
Kentucky,Bracken,17.133333333333336,41.666666666666664,27.7,14.799999999999999
Kentucky,Breathitt,21.785714285714285,44.9,29.585714285714285,16.257142857142856
Kentucky,Breckinridge,18.45,43.96666666666667,27.400000000000002,16.599999999999998
Kentucky,Bullitt,14.304761904761904,37.2,26.24761904761905,13.161904761904761
Kentucky,Butler,19.25,41.550000000000004,28.583333333333332,16.083333333333332
Kentucky,Caldwell,16.6,41.775,26.9,15.5
Kentucky,Calloway,17.518181818181816,36.690909090909095,29.327272727272724,12.718181818181819
Kentucky,Campbell,14.048,36.424,26.096,12.192
Kentucky,Carlisle,17.633333333333333,44.6,27.166666666666668,16.333333333333332
Kentucky,Carroll,20.7,41.96666666666667,28.433333333333334,15.433333333333332
Kentucky,Carter,18.075,43.2375,28.55,16.125
Kentucky,Casey,22.25,44.4,29.183333333333334,17.25
Kentucky,Christian,23.23,38.675,27.314999999999998,13.7
Kentucky,Clark,15.059999999999999,40.14,26.389999999999997,13.84
Kentucky,Clay,25.85,44.3625,29.3375,17.05
Kentucky,Clinton,19.825,45.025,28.325,16.575
Kentucky,Crittenden,17.700000000000003,43.375,28.25,15.9
Kentucky,Cumberland,20.450000000000003,48.099999999999994,27.15,18.5
Kentucky,Daviess,15.924999999999999,38.22083333333333,27.97083333333333,13.379166666666668
Kentucky,Edmonson,24.020000000000003,40.22,28.82,14.059999999999999
Kentucky,Elliott,22.833333333333332,45.333333333333336,28.366666666666664,17.2
Kentucky,Estill,19.216666666666665,44.71666666666667,28.75,16.78333333333333
Kentucky,Fayette,16.414634146341463,35.43170731707317,25.684146341463414,11.804878048780488
Kentucky,Fleming,18.4,41.875,28.05,15.5
Kentucky,Floyd,21.45,45.31428571428571,30.95,17.0
Kentucky,Franklin,14.61,38.305,26.525,13.285
Kentucky,Fulton,24.75,47.15,26.65,18.1
Kentucky,Gallatin,19.2,41.233333333333334,28.599999999999998,15.266666666666666
Kentucky,Garrard,17.5,42.333333333333336,28.266666666666666,15.6
Kentucky,Grant,15.314285714285713,39.542857142857144,27.228571428571428,13.271428571428572
Kentucky,Graves,17.919999999999998,43.17,27.27,15.48
Kentucky,Grayson,18.044444444444444,44.01111111111111,26.88888888888889,15.333333333333334
Kentucky,Green,18.425,46.075,29.1,17.225
Kentucky,Greenup,14.622222222222222,40.855555555555554,27.01111111111111,15.066666666666666
Kentucky,Hancock,14.433333333333332,39.800000000000004,27.5,15.0
Kentucky,Hardin,15.796428571428573,36.253571428571426,27.271428571428572,13.014285714285714
Kentucky,Harlan,23.5,46.06363636363636,30.00909090909091,17.19090909090909
Kentucky,Harrison,16.06,42.06,27.839999999999996,14.64
Kentucky,Hart,21.766666666666666,42.800000000000004,29.066666666666666,16.233333333333334
Kentucky,Henderson,18.635714285714283,41.278571428571425,27.7,15.200000000000001
Kentucky,Henry,16.6,42.120000000000005,27.82,15.16
Kentucky,Hickman,15.1,47.2,25.3,16.0
Kentucky,Hopkins,18.7,43.54615384615385,27.43846153846154,15.63076923076923
Kentucky,Jackson,22.6,45.18,30.439999999999998,16.86
Kentucky,Jefferson,19.613488372093023,37.922790697674415,25.606976744186046,14.300930232558139
Kentucky,Jessamine,13.827272727272726,37.481818181818184,27.5,12.572727272727274
Kentucky,Johnson,21.12857142857143,44.08571428571429,29.5,16.314285714285713
Kentucky,Kenton,14.377272727272727,36.518181818181816,26.53409090909091,12.029545454545454
Kentucky,Knott,22.68,45.86,29.96,17.080000000000002
Kentucky,Knox,24.39090909090909,45.76363636363636,30.69090909090909,17.38181818181818
Kentucky,Larue,17.68,41.1,28.48,15.559999999999999
Kentucky,Laurel,18.425,42.69375,28.86875,14.9125
Kentucky,Lawrence,22.816666666666666,44.550000000000004,29.516666666666666,16.866666666666667
Kentucky,Lee,26.46666666666667,47.43333333333334,30.133333333333336,19.566666666666666
Kentucky,Leslie,22.525,46.35,30.55,17.700000000000003
Kentucky,Letcher,22.82,46.33,31.619999999999997,17.669999999999998
Kentucky,Lewis,25.375,46.125,29.775,17.725
Kentucky,Lincoln,19.042857142857144,43.48571428571428,28.057142857142857,15.700000000000001
Kentucky,Livingston,16.46666666666667,43.93333333333334,27.833333333333332,16.599999999999998
Kentucky,Logan,17.016666666666666,42.5,26.133333333333336,14.916666666666666
Kentucky,Lyon,14.333333333333334,44.5,25.366666666666664,15.633333333333333
Kentucky,Madison,16.141935483870967,35.70967741935484,27.883870967741935,11.816129032258065
Kentucky,Magoffin,26.18,47.3,30.360000000000003,18.6
Kentucky,Marion,18.816666666666666,42.083333333333336,27.900000000000002,15.366666666666667
Kentucky,Marshall,13.530000000000001,43.57,27.310000000000002,15.309999999999999
Kentucky,Martin,23.675,42.6,28.575,16.35
Kentucky,Mason,17.7,41.46,26.660000000000004,15.16
Kentucky,McCracken,18.905263157894737,44.58947368421053,26.81578947368421,15.768421052631581
Kentucky,McCreary,28.083333333333332,45.53333333333333,29.983333333333334,18.516666666666666
Kentucky,McLean,12.699999999999998,41.9,27.03333333333333,14.566666666666668
Kentucky,Meade,15.4,36.1875,27.6,12.375
Kentucky,Menifee,21.05,44.6,28.7,17.75
Kentucky,Mercer,13.86,41.22,25.839999999999996,14.040000000000001
Kentucky,Metcalfe,16.7,42.5,27.900000000000002,16.03333333333333
Kentucky,Monroe,18.175,42.949999999999996,27.75,15.75
Kentucky,Montgomery,16.742857142857144,40.614285714285714,28.285714285714285,14.057142857142859
Kentucky,Morgan,20.82,43.2,28.339999999999996,15.9
Kentucky,Muhlenberg,17.95,42.88,27.93,15.430000000000001
Kentucky,Nelson,12.918181818181818,38.03636363636363,25.7,12.97272727272727
Kentucky,Nicholas,16.75,42.6,27.3,14.850000000000001
Kentucky,Ohio,17.275,41.0875,27.65,14.875
Kentucky,Oldham,8.78,34.31333333333334,24.58,11.020000000000001
Kentucky,Owen,16.075,40.525,27.225,14.825
Kentucky,Owsley,22.0,47.0,29.549999999999997,18.25
Kentucky,Pendleton,15.475,40.45,27.725,14.674999999999999
Kentucky,Perry,20.34,44.87,29.860000000000003,15.809999999999999
Kentucky,Pike,19.918181818181818,45.095454545454544,29.854545454545452,15.995454545454544
Kentucky,Powell,17.8,40.55,29.05,15.05
Kentucky,Pulaski,18.642857142857142,42.404761904761905,29.12857142857143,16.15714285714286
Kentucky,Robertson,18.2,46.0,27.3,17.2
Kentucky,Rockcastle,20.5,44.019999999999996,28.060000000000002,16.36
Kentucky,Rowan,18.683333333333334,36.56666666666667,30.45,13.200000000000001
Kentucky,Russell,18.02,44.5,27.8,16.48
Kentucky,Scott,13.110526315789473,34.9,27.021052631578947,11.284210526315789
Kentucky,Shelby,14.308333333333332,37.1,25.733333333333334,12.558333333333332
Kentucky,Simpson,16.22,39.379999999999995,27.360000000000003,14.12
Kentucky,Spencer,12.75,38.475,26.55,13.0
Kentucky,Taylor,14.657142857142857,39.128571428571426,26.428571428571427,13.528571428571428
Kentucky,Todd,19.75,41.15,27.725,15.525
Kentucky,Trigg,17.4,45.88,26.48,17.3
Kentucky,Trimble,15.5,41.3,27.15,14.600000000000001
Kentucky,Union,16.775,41.625,27.175,14.4
Kentucky,Warren,19.574074074074073,33.38148148148148,27.05185185185185,12.525925925925925
Kentucky,Washington,15.65,41.45,25.875,14.1
Kentucky,Wayne,22.311111111111114,44.01111111111111,28.599999999999998,17.48888888888889
Kentucky,Webster,17.875,42.025,27.95,15.325
Kentucky,Whitley,20.241666666666667,43.01666666666667,28.808333333333334,15.466666666666667
Kentucky,Wolfe,29.5,48.7,31.85,20.45
Kentucky,Woodford,11.3875,38.15,25.5375,12.85
Louisiana,Acadia,,42.614285714285714,27.961904761904766,15.109523809523811
Louisiana,Allen,,41.800000000000004,27.1,14.785714285714286
Louisiana,Ascension,,35.73793103448276,25.989655172413794,12.244827586206897
Louisiana,Assumption,,43.98571428571428,27.228571428571428,16.97142857142857
Louisiana,Avoyelles,,47.425000000000004,28.95,17.558333333333334
Louisiana,Beauregard,,40.24444444444444,28.77777777777778,13.922222222222222
Louisiana,Bienville,,49.96,27.4,21.139999999999997
Louisiana,Bossier,,36.89393939393939,26.984848484848484,13.945454545454545
Louisiana,Caddo,,45.38219178082192,24.59178082191781,18.834246575342465
Louisiana,Calcasieu,,41.257407407407406,28.72222222222222,16.074074074074073
Louisiana,Caldwell,,44.79999999999999,28.366666666666664,17.866666666666667
Louisiana,Cameron,,40.55,28.9,13.675
Louisiana,Catahoula,,45.63333333333333,27.333333333333332,17.066666666666666
Louisiana,Claiborne,,50.63333333333333,25.46666666666667,20.866666666666667
Louisiana,Concordia,,48.86666666666667,27.3,18.783333333333335
Louisiana,De Soto,,47.144444444444446,26.48888888888889,18.066666666666666
Louisiana,East Baton Rouge,,37.94766355140187,26.063551401869162,13.850467289719626
Louisiana,East Carroll,,51.300000000000004,25.333333333333332,21.333333333333332
Louisiana,East Feliciana,,44.8,25.0,16.7
Louisiana,Evangeline,,45.75454545454546,28.227272727272727,17.90909090909091
Louisiana,Franklin,,44.76666666666667,27.96666666666667,17.833333333333332
Louisiana,Grant,,41.800000000000004,29.099999999999998,14.885714285714286
Louisiana,Iberia,,44.195454545454545,27.44090909090909,16.95
Louisiana,Iberville,,45.93333333333333,25.188888888888886,17.11111111111111
Louisiana,Jackson,,44.760000000000005,27.880000000000003,18.5
Louisiana,Jefferson,,40.0776,26.8368,14.9016
Louisiana,Jefferson Davis,,41.625,28.9,15.225
Louisiana,LaSalle,,38.46666666666667,28.433333333333334,13.4
Louisiana,Lafayette,,38.275862068965516,27.03793103448276,13.191379310344828
Louisiana,Lafourche,,42.47692307692308,29.373076923076926,14.376923076923077
Louisiana,Lincoln,,37.699999999999996,28.5,13.516666666666667
Louisiana,Livingston,,35.752941176470586,29.758823529411764,12.261764705882353
Louisiana,Madison,,49.78,27.26,21.66
Louisiana,Morehouse,,50.7375,26.025,19.8125
Louisiana,Natchitoches,,43.72727272727273,26.654545454545453,16.527272727272727
Louisiana,Orleans,,37.30552486187845,26.180662983425414,14.459668508287292
Louisiana,Ouachita,,40.84347826086957,25.782608695652176,15.871739130434783
Louisiana,Plaquemines,,42.52222222222222,26.866666666666667,16.644444444444446
Louisiana,Pointe Coupee,,46.042857142857144,27.557142857142857,17.914285714285715
Louisiana,Rapides,,43.16410256410256,26.53589743589744,17.194871794871794
Louisiana,Red River,,46.099999999999994,27.35,18.95
Louisiana,Richland,,46.18333333333334,26.983333333333334,17.933333333333334
Louisiana,Sabine,,46.81111111111111,26.77777777777778,17.966666666666665
Louisiana,St. Bernard,,39.55294117647059,30.80588235294118,15.470588235294118
Louisiana,St. Charles,,39.684615384615384,27.200000000000003,13.438461538461537
Louisiana,St. Helena,,49.43333333333334,25.266666666666666,19.599999999999998
Louisiana,St. James,,45.5,24.714285714285715,17.185714285714287
Louisiana,St. John the Baptist,,45.45454545454545,24.218181818181815,16.727272727272727
Louisiana,St. Landry,,46.79642857142857,28.317857142857143,19.446428571428573
Louisiana,St. Martin,,43.317647058823525,26.04705882352941,15.88823529411765
Louisiana,St. Mary,,44.7,25.85,18.54375
Louisiana,St. Tammany,,38.62586206896552,30.394827586206898,13.194827586206896
Louisiana,Tangipahoa,,42.1741935483871,28.351612903225806,14.961290322580645
Louisiana,Tensas,,53.63333333333333,25.833333333333332,23.266666666666666
Louisiana,Terrebonne,,42.02058823529412,27.541176470588233,14.758823529411766
Louisiana,Union,,45.98333333333333,27.099999999999998,17.816666666666666
Louisiana,Vermilion,,41.525,28.8125,14.9625
Louisiana,Vernon,,32.81875,28.6375,11.96875
